Tail Number,System,Sub-System,Registration Time,Closing Time,Validated?,Register Profession,Closer Profession
837,44,B,09/07/2019 22:21,11/07/2019 11:15,TRUE,Pilot,Class A Electricity Tech
837,41,A,09/07/2019 22:21,10/07/2019 14:02,TRUE,Pilot,Class A Heli Struct Sys Tech
828,75,B,09/07/2019 22:31,10/07/2019 16:07,TRUE,Pilot,Class A Tech
828,44,A,09/07/2019 22:31,11/07/2019 10:31,TRUE,Pilot,Class A Electricity Tech
935,45,B,10/07/2019 16:12,10/07/2019 16:18,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
820,42,D,11/07/2019 10:58,11/07/2019 14:00,TRUE,Class A Electricity Tech,Class A Electricity Tech
820,44,C,11/07/2019 14:30,11/07/2019 15:00,TRUE,Class A Electricity Tech,Class A Electricity Tech
832,11,E,11/07/2019 17:08,11/07/2019 17:10,TRUE,Class A Tech,Class B Structurer Tech
812,11,G,12/07/2019 11:47,16/07/2019 23:16,TRUE,Class A Tech,Class A Tech
812,11,G,12/07/2019 11:58,19/07/2019 11:54,TRUE,Class A Tech,Class A Tech
840,74,L,12/07/2019 13:31,14/07/2019 15:37,TRUE,Pilot,Class B Avionics Tech
845,74,N,12/07/2019 13:41,15/07/2019 20:57,TRUE,Pilot,Class A Officer
910,46,F,16/07/2019 8:33,16/07/2019 8:56,TRUE,Class A Armament Tech,Class A Armament Tech
840,90,A,16/07/2019 8:51,16/07/2019 17:08,TRUE,Class A Electricity Tech,Class B Flight Control Tech
935,12,C,16/07/2019 11:01,16/07/2019 11:49,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
840,75,C,16/07/2019 13:10,16/07/2019 14:42,TRUE,Class A Armament Tech,Class B Structurer Tech
840,76,W,16/07/2019 13:28,16/07/2019 13:40,TRUE,Class A Electricity Tech,Class B Avionics Tech
910,16,A,16/07/2019 14:21,16/07/2019 17:27,TRUE,Pilot,Class A Officer
804,11,W,16/07/2019 14:50,16/07/2019 14:51,TRUE,Class A Electricity Tech,Class A Electricity Tech
804,44,A,16/07/2019 14:58,16/07/2019 14:59,TRUE,Class A Electricity Tech,Class A Electricity Tech
815,11,W,16/07/2019 15:31,17/07/2019 11:14,TRUE,Class A Electricity Tech,Class A Heli Struct Sys Tech
924,74,G,16/07/2019 15:33,17/07/2019 15:20,FALSE,Pilot,Class B Avionics Tech
815,26,W,16/07/2019 15:33,16/07/2019 15:35,TRUE,Class A Electricity Tech,Class A Electricity Tech
820,90,A,16/07/2019 16:24,16/07/2019 16:25,FALSE,Class B Flight Control Tech,Class B Flight Control Tech
845,12,A,16/07/2019 17:01,17/07/2019 14:30,TRUE,Pilot,Class A Officer
845,12,B,16/07/2019 17:01,17/07/2019 9:18,TRUE,Pilot,Class A Electricity Tech
845,12,A,16/07/2019 17:01,17/07/2019 11:07,TRUE,Pilot,Class A Tech
832,12,R,16/07/2019 17:06,17/07/2019 20:25,TRUE,Pilot,Class A Heli Struct Sys Tech
910,90,A,16/07/2019 17:48,16/07/2019 20:23,TRUE,Class A Electricity Tech,Class B Flight Control Tech
832,74,D,16/07/2019 20:33,17/07/2019 19:14,TRUE,Class B Avionics Tech,Class B Avionics Tech
910,41,A,17/07/2019 9:16,17/07/2019 18:49,TRUE,Pilot,Class A Heli Struct Sys Tech
801,42,B,17/07/2019 10:17,17/07/2019 12:29,TRUE,Class A Electricity Tech,Class A Electricity Tech
938,90,A,17/07/2019 10:43,17/07/2019 11:55,TRUE,Class A Heli Struct Sys Tech,Class B Flight Control Tech
815,11,E,17/07/2019 11:15,17/07/2019 11:16,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
921,49,A,17/07/2019 11:17,17/07/2019 14:04,TRUE,Class A Electricity Tech,Class A Electricity Tech
924,43,A,17/07/2019 12:41,18/07/2019 14:49,TRUE,Class A Electricity Tech,Class A Electricity Tech
967,71,H,17/07/2019 13:56,17/07/2019 19:49,TRUE,Pilot,Class B Avionics Tech
801,63,A,17/07/2019 14:06,17/07/2019 14:56,TRUE,Class A Electricity Tech,Class B Avionics Tech
837,12,R,17/07/2019 14:36,17/07/2019 15:15,TRUE,Pilot,Class A Officer
921,75,A,17/07/2019 14:40,17/07/2019 14:46,TRUE,Class A Armament Tech,Class A Tech
924,15,A,17/07/2019 15:12,17/07/2019 18:11,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
924,74,D,17/07/2019 15:25,17/07/2019 15:26,TRUE,Class B Avionics Tech,Class B Avionics Tech
935,13,D,17/07/2019 15:56,17/07/2019 15:58,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
812,62,Q,17/07/2019 16:00,17/07/2019 17:01,TRUE,Class A Electricity Tech,Class A Officer
801,13,D,17/07/2019 16:53,17/07/2019 16:55,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
924,11,E,17/07/2019 17:05,21/07/2019 15:55,TRUE,Class A Heli Struct Sys Tech,Class A Tech
801,11,E,17/07/2019 17:48,18/07/2019 11:32,TRUE,Class A Armament Tech,Class A Tech
815,11,E,17/07/2019 19:36,17/07/2019 20:31,TRUE,Class A Heli Struct Sys Tech,Class A Officer
837,75,B,17/07/2019 20:46,17/07/2019 22:29,TRUE,Pilot,Class A Officer
935,74,3,17/07/2019 20:46,17/07/2019 22:44,TRUE,Pilot,Class A Officer
842,45,F,17/07/2019 20:51,18/07/2019 12:03,TRUE,Pilot,Class A Heli Struct Sys Tech
845,14,R,17/07/2019 21:06,18/07/2019 9:22,TRUE,Pilot,Class A Heli Struct Sys Tech
845,12,C,17/07/2019 21:06,18/07/2019 9:23,TRUE,Pilot,Class A Heli Struct Sys Tech
845,74,5,17/07/2019 21:06,18/07/2019 11:22,TRUE,Pilot,Class B Avionics Tech
845,71,E,17/07/2019 21:06,18/07/2019 11:31,FALSE,Pilot,Class B Avionics Tech
820,74,G,17/07/2019 23:46,18/07/2019 11:07,FALSE,Pilot,Class B Avionics Tech
832,62,F,17/07/2019 23:46,18/07/2019 11:19,TRUE,Pilot,Class B Avionics Tech
820,75,C,17/07/2019 23:46,18/07/2019 10:19,FALSE,Pilot,Class A Armament Tech
832,74,W,17/07/2019 23:46,18/07/2019 21:19,TRUE,Pilot,Class B Avionics Tech
837,22,A,18/07/2019 9:06,18/07/2019 9:08,TRUE,Class A Electricity Tech,Class A Electricity Tech
837,51,A,18/07/2019 9:22,18/07/2019 15:19,TRUE,Pilot,Class A Officer
837,41,A,18/07/2019 9:22,18/07/2019 13:03,TRUE,Pilot,Class A Heli Struct Sys Tech
845,62,E,18/07/2019 10:23,18/07/2019 11:17,TRUE,Class A Electricity Tech,Class B Avionics Tech
910,65,A,18/07/2019 10:31,18/07/2019 14:49,TRUE,Pilot,Class A Officer
910,74,F,18/07/2019 10:31,18/07/2019 14:51,TRUE,Pilot,Class A Officer
845,62,E,18/07/2019 11:18,18/07/2019 11:19,TRUE,Class B Avionics Tech,Class B Avionics Tech
845,11,E,18/07/2019 11:20,20/07/2019 22:25,TRUE,Class A Tech,Class A Tech
845,62,F,18/07/2019 11:27,18/07/2019 11:52,TRUE,Class A Electricity Tech,Class B Avionics Tech
837,41,A,18/07/2019 11:30,18/07/2019 12:10,TRUE,Class A Electricity Tech,Class A Electricity Tech
935,71,H,18/07/2019 12:01,18/07/2019 14:57,TRUE,Pilot,Class B Avionics Tech
840,71,H,18/07/2019 12:01,18/07/2019 14:12,TRUE,Pilot,Class B Avionics Tech
845,49,B,18/07/2019 12:12,18/07/2019 14:50,TRUE,Class A Electricity Tech,Class A Electricity Tech
845,26,C,18/07/2019 12:19,18/07/2019 12:20,TRUE,Class A Electricity Tech,Class A Electricity Tech
815,74,E,18/07/2019 14:27,18/07/2019 14:28,TRUE,Class B Avionics Tech,Class B Avionics Tech
837,14,R,18/07/2019 15:13,18/07/2019 16:33,TRUE,Class A Heli Struct Sys Tech,Class A Tech
910,14,G,18/07/2019 15:26,21/07/2019 18:53,FALSE,Pilot,Class A Heli Struct Sys Tech
910,44,C,21/07/2019 9:47,21/07/2019 15:06,TRUE,Class A Electricity Tech,Class A Electricity Tech
924,26,A,21/07/2019 10:14,21/07/2019 17:08,TRUE,Class A Electricity Tech,Class A Airborne Mechanic
815,46,F,21/07/2019 10:16,21/07/2019 22:23,TRUE,Pilot,Class A Tech
815,75,J,21/07/2019 10:16,21/07/2019 22:38,TRUE,Pilot,Class A Officer
910,14,W,21/07/2019 13:49,21/07/2019 15:40,TRUE,Class A Electricity Tech,Class B Flight Control Tech
910,26,C,21/07/2019 14:47,21/07/2019 15:58,TRUE,Class A Tech,Class B Structurer Tech
815,16,A,21/07/2019 14:47,21/07/2019 14:48,TRUE,Class A Electricity Tech,Class A Electricity Tech
828,16,A,21/07/2019 14:56,21/07/2019 16:25,FALSE,Pilot,Class A Heli Struct Sys Tech
840,15,A,21/07/2019 15:11,21/07/2019 15:12,TRUE,Class A Airborne Mechanic,Class A Airborne Mechanic
842,47,F,21/07/2019 15:46,22/07/2019 14:33,TRUE,Pilot,Class A Armament Tech
845,14,R,21/07/2019 16:08,25/07/2019 10:39,TRUE,Pilot,Class A Heli Struct Sys Tech
845,74,6,21/07/2019 16:08,24/07/2019 16:00,TRUE,Pilot,Class B Avionics Tech
845,74,5,21/07/2019 16:08,24/07/2019 15:51,TRUE,Pilot,Class B Avionics Tech
845,44,B,21/07/2019 16:08,21/07/2019 17:33,TRUE,Pilot,Class A Electricity Tech
845,74,4,21/07/2019 16:08,24/07/2019 15:55,FALSE,Pilot,Class B Avionics Tech
845,74,4,21/07/2019 16:08,24/07/2019 16:15,FALSE,Pilot,Class B Avionics Tech
845,74,1,21/07/2019 16:08,24/07/2019 15:57,FALSE,Pilot,Class B Avionics Tech
832,41,A,21/07/2019 19:26,21/07/2019 19:55,TRUE,Pilot,Class A Officer
832,74,D,21/07/2019 19:26,21/07/2019 19:59,TRUE,Pilot,Class A Officer
832,76,D,21/07/2019 19:26,21/07/2019 19:57,TRUE,Pilot,Class A Officer
840,11,E,21/07/2019 19:36,22/07/2019 16:22,TRUE,Class A Airborne Mechanic,Class A Tech
832,62,F,21/07/2019 20:45,22/07/2019 11:40,TRUE,Pilot,Class B Avionics Tech
832,74,3,21/07/2019 20:45,22/07/2019 11:39,FALSE,Pilot,Class B Avionics Tech
967,45,B,21/07/2019 20:47,21/07/2019 22:16,TRUE,Pilot,Class A Tech
845,74,3,21/07/2019 23:54,22/07/2019 16:05,TRUE,Class B Avionics Tech,Class B Avionics Tech
845,74,1,21/07/2019 23:55,22/07/2019 16:07,TRUE,Class B Avionics Tech,Class B Avionics Tech
837,63,A,22/07/2019 8:48,22/07/2019 9:59,TRUE,Class B Avionics Tech,Class B Avionics Tech
840,12,C,22/07/2019 9:40,22/07/2019 16:29,TRUE,Class A Airborne Mechanic,Class A Heli Struct Sys Tech
924,11,C,22/07/2019 9:57,22/07/2019 10:46,TRUE,Class A Armament Tech,Class A Officer
967,13,D,22/07/2019 10:11,23/07/2019 13:36,TRUE,Class A Tech,Class A Heli Struct Sys Tech
832,41,A,22/07/2019 10:17,22/07/2019 13:39,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
967,11,G,22/07/2019 10:51,22/07/2019 15:15,TRUE,Class A Heli Struct Sys Tech,Class B Structurer Tech
828,15,A,22/07/2019 10:51,22/07/2019 15:36,TRUE,Class B Mechanic,Class B Mechanic
828,15,A,22/07/2019 11:33,23/07/2019 13:26,TRUE,Class B Structurer Tech,Class A Heli Struct Sys Tech
938,90,A,22/07/2019 11:39,22/07/2019 13:40,TRUE,Class A Tech,Class B Flight Control Tech
806,12,A,22/07/2019 13:11,22/07/2019 16:56,TRUE,Pilot,Class A Officer
806,12,A,22/07/2019 13:11,22/07/2019 16:56,TRUE,Pilot,Class A Officer
806,74,1,22/07/2019 13:11,22/07/2019 16:55,TRUE,Pilot,Class A Officer
806,12,A,22/07/2019 13:11,22/07/2019 16:56,TRUE,Pilot,Class A Officer
820,11,E,22/07/2019 13:48,23/07/2019 23:16,TRUE,Class A Electricity Tech,Class A Armament Tech
820,24,W,22/07/2019 14:45,22/07/2019 15:51,TRUE,Class A Electricity Tech,Class A Electricity Tech
820,11,W,22/07/2019 14:46,22/07/2019 15:26,TRUE,Class A Electricity Tech,Class B Avionics Tech
820,15,A,22/07/2019 15:17,22/07/2019 15:18,TRUE,Class B Structurer Tech,Class B Structurer Tech
820,44,A,22/07/2019 15:34,22/07/2019 17:56,TRUE,Class A Electricity Tech,Class A Electricity Tech
840,11,E,22/07/2019 16:24,23/07/2019 17:18,TRUE,Class A Tech,Class B Structurer Tech
845,74,4,22/07/2019 16:25,22/07/2019 16:27,TRUE,Class B Avionics Tech,Class B Avionics Tech
840,12,C,22/07/2019 16:27,23/07/2019 17:17,TRUE,Class A Heli Struct Sys Tech,Class B Structurer Tech
967,12,B,22/07/2019 17:01,22/07/2019 19:55,TRUE,Class A Electricity Tech,Class A Electricity Tech
921,16,A,22/07/2019 18:33,23/07/2019 11:11,FALSE,Pilot,Class A Heli Struct Sys Tech
938,71,I,22/07/2019 18:34,23/07/2019 14:54,TRUE,Pilot,Class B Avionics Tech
842,74,E,22/07/2019 20:36,23/07/2019 11:34,TRUE,Pilot,Class B Avionics Tech
806,44,A,22/07/2019 20:38,22/07/2019 20:40,TRUE,Class A Electricity Tech,Class A Electricity Tech
910,44,C,22/07/2019 22:30,22/07/2019 22:32,TRUE,Class A Electricity Tech,Class A Electricity Tech
806,12,A,22/07/2019 23:11,23/07/2019 16:27,TRUE,Pilot,Class A Tech
832,11,M,22/07/2019 23:48,24/07/2019 16:13,TRUE,Class A Tech,Class A Armament Tech
938,74,2,22/07/2019 23:54,23/07/2019 14:52,TRUE,Class B Avionics Tech,Class B Avionics Tech
804,12,A,23/07/2019 9:14,23/07/2019 9:16,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
804,12,A,23/07/2019 10:29,24/07/2019 16:00,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
924,62,1,23/07/2019 11:19,23/07/2019 16:54,TRUE,Class B Avionics Tech,Class B Avionics Tech
837,62,M,23/07/2019 11:31,23/07/2019 11:32,TRUE,Class B Avionics Tech,Class B Avionics Tech
804,15,A,23/07/2019 11:36,24/07/2019 8:33,TRUE,Class B Mechanic,Class B Mechanic
806,76,D,23/07/2019 11:53,23/07/2019 15:09,TRUE,Class B Avionics Tech,Class B Avionics Tech
806,74,1,23/07/2019 12:11,23/07/2019 21:00,TRUE,Class B Avionics Tech,Class B Avionics Tech
842,11,W,23/07/2019 13:37,23/07/2019 15:27,TRUE,Class A Electricity Tech,Class A Electricity Tech
842,62,E,23/07/2019 14:10,23/07/2019 15:39,TRUE,Class A Electricity Tech,Class B Avionics Tech
842,11,C,23/07/2019 14:15,24/07/2019 15:51,TRUE,Class A Tech,Class A Tech
921,74,E,23/07/2019 15:03,23/07/2019 15:04,TRUE,Class A Officer,Class A Officer
905,26,A,23/07/2019 15:16,11/09/2019 19:01,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
938,11,0,23/07/2019 15:50,23/07/2019 16:41,TRUE,Class A Armament Tech,Class A Officer
837,11,G,23/07/2019 15:51,23/07/2019 15:52,TRUE,Class B Structurer Tech,Class B Structurer Tech
837,15,A,23/07/2019 16:24,23/07/2019 17:08,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
804,90,A,23/07/2019 21:40,24/07/2019 16:58,TRUE,Class A Electricity Tech,Class B Flight Control Tech
832,74,1,23/07/2019 23:20,24/07/2019 10:13,TRUE,Class B Avionics Tech,Class B Avionics Tech
828,14,H,24/07/2019 9:16,25/07/2019 12:54,TRUE,Class A Heli Struct Sys Tech,Class B Flight Control Tech
938,71,H,24/07/2019 10:16,24/07/2019 20:42,FALSE,Pilot,Class B Avionics Tech
938,74,I,24/07/2019 10:16,24/07/2019 17:08,FALSE,Pilot,Class B Avionics Tech
837,13,D,24/07/2019 11:13,24/07/2019 13:41,TRUE,Class A Tech,Class A Heli Struct Sys Tech
837,62,W,24/07/2019 11:19,24/07/2019 16:21,TRUE,Class A Electricity Tech,Class B Avionics Tech
845,74,1,24/07/2019 11:24,24/07/2019 15:54,TRUE,Class B Avionics Tech,Class B Avionics Tech
806,74,1,24/07/2019 11:27,24/07/2019 11:28,TRUE,Class B Avionics Tech,Class B Avionics Tech
837,90,A,24/07/2019 14:50,24/07/2019 16:14,TRUE,Class A Heli Struct Sys Tech,Class B Flight Control Tech
801,26,D,24/07/2019 14:56,24/07/2019 18:34,TRUE,Class A Airborne Mechanic,Class A Heli Struct Sys Tech
815,48,A,24/07/2019 15:10,24/07/2019 16:17,TRUE,Class A Electricity Tech,Class B Structurer Tech
845,74,N,24/07/2019 16:19,25/07/2019 10:15,TRUE,Class B Avionics Tech,Class B Avionics Tech
832,11,N,24/07/2019 16:33,25/07/2019 11:29,TRUE,Class A Tech,Class A Tech
806,62,F,24/07/2019 17:31,24/07/2019 19:13,TRUE,Pilot,Class B Avionics Tech
832,12,C,24/07/2019 20:24,24/07/2019 23:05,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
832,12,C,24/07/2019 20:26,24/07/2019 23:00,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
924,76,D,24/07/2019 22:39,25/07/2019 12:08,TRUE,Pilot,Class B Avionics Tech
910,12,A,25/07/2019 0:41,27/07/2019 20:45,TRUE,Pilot,Class A Officer
910,65,A,25/07/2019 0:41,25/07/2019 14:40,TRUE,Pilot,Class B Avionics Tech
910,74,1,25/07/2019 0:41,25/07/2019 14:42,TRUE,Pilot,Class B Avionics Tech
812,13,E,25/07/2019 10:22,05/08/2019 19:11,TRUE,Class A Heli Struct Sys Tech,Class A Officer
812,76,E,25/07/2019 10:36,25/07/2019 11:37,TRUE,Class A Electricity Tech,Class B Avionics Tech
812,12,A,25/07/2019 11:21,25/07/2019 11:22,TRUE,Class A Electricity Tech,Class A Electricity Tech
801,14,R,25/07/2019 11:22,05/08/2019 12:51,TRUE,Class A Heli Struct Sys Tech,Pilot
812,12,A,25/07/2019 11:23,01/08/2019 11:26,TRUE,Class A Electricity Tech,Class A Heli Struct Sys Tech
812,12,A,25/07/2019 11:25,01/08/2019 9:27,TRUE,Class A Electricity Tech,Class A Heli Struct Sys Tech
812,12,A,25/07/2019 11:28,01/08/2019 9:04,TRUE,Class A Electricity Tech,Class A Heli Struct Sys Tech
812,12,A,25/07/2019 11:31,01/08/2019 9:03,TRUE,Class A Electricity Tech,Class A Heli Struct Sys Tech
812,11,E,25/07/2019 11:32,25/07/2019 13:14,TRUE,Class A Tech,Class A Tech
812,12,A,25/07/2019 11:33,01/08/2019 9:02,TRUE,Class A Electricity Tech,Class A Heli Struct Sys Tech
812,12,A,25/07/2019 11:34,01/08/2019 9:34,TRUE,Class A Electricity Tech,Class A Heli Struct Sys Tech
837,46,C,25/07/2019 11:35,28/07/2019 14:12,TRUE,Pilot,Class A Heli Struct Sys Tech
812,12,A,25/07/2019 11:37,25/07/2019 11:39,TRUE,Class A Electricity Tech,Class A Electricity Tech
806,22,0,25/07/2019 11:40,25/07/2019 11:46,FALSE,Class A Heli Struct Sys Tech,Class B Engine Tech
812,12,A,25/07/2019 11:41,01/08/2019 11:18,TRUE,Class A Electricity Tech,Class A Tech
837,51,A,25/07/2019 12:00,25/07/2019 14:32,TRUE,Class A Electricity Tech,Class A Electricity Tech
924,76,D,25/07/2019 12:04,25/07/2019 14:04,TRUE,Class B Avionics Tech,Class B Avionics Tech
845,90,A,25/07/2019 12:06,25/07/2019 12:21,TRUE,Class A Heli Struct Sys Tech,Class B Flight Control Tech
840,16,A,25/07/2019 12:15,25/07/2019 12:16,TRUE,Class A Electricity Tech,Class A Electricity Tech
837,51,A,25/07/2019 12:33,25/07/2019 14:33,TRUE,Class A Electricity Tech,Class A Electricity Tech
910,12,A,25/07/2019 14:07,27/07/2019 20:47,TRUE,Class A Electricity Tech,Class A Officer
910,12,A,25/07/2019 14:08,27/07/2019 20:47,TRUE,Class A Electricity Tech,Class A Officer
910,12,A,25/07/2019 14:09,27/07/2019 20:42,TRUE,Class A Electricity Tech,Class A Officer
910,12,A,25/07/2019 14:10,25/07/2019 14:11,TRUE,Class A Electricity Tech,Class A Electricity Tech
837,90,A,25/07/2019 15:34,28/07/2019 10:03,TRUE,Class B Flight Control Tech,Class B Flight Control Tech
812,11,W,25/07/2019 16:32,05/08/2019 14:07,FALSE,Pilot,Class B Engine Tech
812,21,C,25/07/2019 16:32,04/08/2019 18:12,TRUE,Pilot,Pilot
828,12,1,25/07/2019 17:11,28/07/2019 14:56,TRUE,Pilot,Class A Electricity Tech
801,22,A,25/07/2019 17:35,07/08/2019 14:38,TRUE,Pilot,Pilot
840,76,D,25/07/2019 19:21,29/07/2019 15:21,TRUE,Class B Avionics Tech,Class B Avionics Tech
921,75,C,26/07/2019 11:49,26/07/2019 14:33,TRUE,Class A Armament Tech,Class A Armament Tech
828,15,A,28/07/2019 10:04,28/07/2019 10:05,TRUE,Class B Structurer Tech,Class B Structurer Tech
921,46,F,28/07/2019 11:47,28/07/2019 13:29,TRUE,Class A Tech,Class A Heli Struct Sys Tech
956,12,A,28/07/2019 13:46,02/09/2019 9:04,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
956,12,A,28/07/2019 13:48,02/09/2019 7:28,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
820,16,A,28/07/2019 16:11,29/07/2019 9:50,FALSE,Pilot,Class A Heli Struct Sys Tech
840,12,A,28/07/2019 16:30,28/07/2019 18:22,TRUE,Class A Heli Struct Sys Tech,Class B Structurer Tech
804,74,3,28/07/2019 16:31,28/07/2019 22:48,FALSE,Pilot,Class B Avionics Tech
837,11,C,29/07/2019 11:07,29/07/2019 14:07,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
935,12,A,29/07/2019 11:24,25/11/2019 17:05,TRUE,Class A Airborne Mechanic,Class A Heli Struct Sys Tech
935,12,A,29/07/2019 11:26,26/11/2019 11:28,TRUE,Class A Airborne Mechanic,Class A Heli Struct Sys Tech
804,44,C,29/07/2019 12:45,29/07/2019 13:00,TRUE,Class A Electricity Tech,Class A Electricity Tech
961,11,E,29/07/2019 13:34,29/07/2019 19:57,TRUE,Class A Electricity Tech,Class A Tech
961,48,W,29/07/2019 13:34,29/07/2019 13:35,TRUE,Class A Electricity Tech,Class A Electricity Tech
961,90,W,29/07/2019 13:38,29/07/2019 14:29,TRUE,Class A Electricity Tech,Class B Flight Control Tech
961,47,F,29/07/2019 13:39,31/07/2019 13:08,TRUE,Class A Electricity Tech,Class A Heli Struct Sys Tech
961,24,V,29/07/2019 13:40,29/07/2019 15:17,TRUE,Class A Electricity Tech,Class B Engine Tech
961,12,A,29/07/2019 13:44,13/08/2019 8:07,TRUE,Class A Electricity Tech,Class A Officer
961,12,A,29/07/2019 13:45,04/08/2019 19:45,TRUE,Class A Electricity Tech,Class A Tech
961,22,W,29/07/2019 13:47,31/07/2019 10:10,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
961,12,A,29/07/2019 13:51,01/08/2019 11:32,TRUE,Class A Electricity Tech,Class A Airborne Mechanic
961,15,B,29/07/2019 13:55,31/07/2019 13:38,TRUE,Class A Heli Struct Sys Tech,Class A Heli Struct Sys Tech
815,62,E,29/07/2019 14:09,29/07/2019 14:10,TRUE,Class B Avionics Tech,Class B Avionics Tech
820,22,0,29/07/2019 14:11,06/08/2019 16:05,FALSE,Pilot,Class B Engine Tech
935,12,A,29/07/2019 14:42,25/11/2019 17:05,TRUE,Class A Airborne Mechanic,Class A Heli Struct Sys Tech
935,12,A,29/07/2019 14:42,25/11/2019 17:06,TRUE,Class A Airborne Mechanic,Class A Heli Struct Sys Tech
840,12,A,29/07/2019 15:28,31/07/2019 13:49,TRUE,Class A Electricity Tech,Class A Officer
938,11,G,29/07/2019 16:18,04/08/2019 19:08,TRUE,Class A Tech,Class A Tech
806,22,R,29/07/2019 17:24,30/07/2019 15:23,FALSE,Pilot,Class B Engine Tech
801,49,B,29/07/2019 18:07,30/07/2019 13:32,TRUE,Class A Electricity Tech,Class A Officer
801,12,A,29/07/2019 18:09,06/08/2019 16:57,TRUE,Class A Electricity Tech,Class A Tech
842,71,E,29/07/2019 18:13,29/07/2019 20:23,TRUE,Pilot,Class B Avionics Tech
804,74,N,29/07/2019 18:21,30/07/2019 20:58,FALSE,Pilot,Class B Avionics Tech
804,76,F,29/07/2019 18:21,30/07/2019 20:43,FALSE,Pilot,Class B Avionics Tech
842,44,C,29/07/2019 20:16,29/07/2019 22:16,TRUE,Class A Electricity Tech,Class A Electricity Tech
815,74,G,29/07/2019 21:13,30/07/2019 10:32,FALSE,Pilot,Class B Avionics Tech
801,12,A,29/07/2019 21:13,29/07/2019 21:49,TRUE,Class A Electricity Tech,Class A Electricity Tech
924,62,I,29/07/2019 22:13,29/07/2019 22:14,TRUE,Class B Avionics Tech,Class B Avionics Tech
845,74,D,29/07/2019 22:31,30/07/2019 11:30,TRUE,Pilot,Class B Avionics Tech
910,76,A,29/07/2019 23:21,30/07/2019 1:09,TRUE,Pilot,Class B Avionics Tech
924,16,A,29/07/2019 23:56,30/07/2019 11:31,FALSE,Pilot,Class A Heli Struct Sys Tech
924,74,F,29/07/2019 23:56,30/07/2019 11:28,FALSE,Pilot,Class B Avionics Tech
924,76,F,29/07/2019 23:56,30/07/2019 16:17,FALSE,Pilot,Class B Avionics Tech
938,13,D,30/07/2019 10:51,04/08/2019 17:00,TRUE,Class A Airborne Mechanic,Class A Officer
938,15,B,30/07/2019 10:54,01/08/2019 14:59,TRUE,Class A Airborne Mechanic,Class A Heli Struct Sys Tech
961,15,B,30/07/2019 11:17,04/08/2019 21:46,TRUE,Class B Structurer Tech,Class B Structurer Tech
834,15,W,30/07/2019 11:21,30/07/2019 14:21,TRUE,Class A Electricity Tech,Class A Tech
834,13,E,30/07/2019 14:10,07/08/2019 13:44,TRUE,Class A Tech,Class A Officer
834,13,E,30/07/2019 14:13,07/08/2019 13:47,TRUE,Class A Tech,Class A Officer
938,12,A,30/07/2019 15:37,04/08/2019 9:26,TRUE,Class A Electricity Tech,Class A Officer
834,44,B,30/07/2019 15:44,31/07/2019 10:15,TRUE,Class A Electricity Tech,Class A Electricity Tech
834,46,D,30/07/2019 15:47,12/08/2019 14:34,TRUE,Class A Tech,Class A Heli Struct Sys Tech
828,12,B,30/07/2019 16:23,30/07/2019 17:17,TRUE,Class A Electricity Tech,Class A Electricity Tech
834,12,A,30/07/2019 17:19,07/08/2019 13:35,TRUE,Class A Electricity Tech,Class A Heli Struct Sys Tech
832,71,H,30/07/2019 18:28,31/07/2019 17:42,TRUE,Class A Armament Tech,Class B Avionics Tech
801,11,W,31/07/2019 11:50,05/08/2019 13:55,FALSE,Pilot,Class B Engine Tech
801,14,B,31/07/2019 11:52,31/07/2019 21:21,TRUE,Pilot,Class A Electricity Tech
806,75,D,31/07/2019 13:06,31/07/2019 13:53,TRUE,Pilot,Class A Officer
815,74,D,31/07/2019 14:40,31/07/2019 21:03,TRUE,Class B Avionics Tech,Class B Avionics Tech
961,12,A,31/07/2019 14:49,04/08/2019 19:44,TRUE,Class A Heli Struct Sys Tech,Class A Tech
961,12,A,31/07/2019 14:51,04/08/2019 19:47,TRUE,Class A Heli Struct Sys Tech,Class A Tech
961,12,A,31/07/2019 14:52,04/08/2019 19:41,TRUE,Class A Heli Struct Sys Tech,Class A Tech
806,14,R,31/07/2019 15:46,31/07/2019 17:37,TRUE,Pilot,Class A Officer
